story_id,epic,title,user_role,description,priority,story_points,dependencies,acceptance_criteria_1,acceptance_criteria_2,acceptance_criteria_3,technical_tasks,definition_of_done
US-040,User Interface & Experience (UI/UX),"Initiate a trade with an AI opponent during my turn","Player","As a human player, I want to open a trading interface, select an AI opponent, and construct a trade offer involving cash, properties, and cards, so that I can strategically negotiate to acquire the properties I need to complete monopolies and increase my chances of winning the game.","Must Have",5,"US-032,US-052,US-053","Given it is the human player's turn during the Pre-Roll Management Phase, when the player opens the trade interface, selects an AI, constructs an offer, and clicks 'Propose Trade', then the trade proposal is submitted to the selected AI's decision-making module for evaluation.","Given the human player owns a property that has one or more houses on it, when the player opens the trade interface, then the developed property is not available for selection in the trade UI.","Given it is currently an AI opponent's turn, when the human player attempts to access the trade functionality, then the UI button or menu option to initiate a trade is disabled or hidden.",WI-014,WI-022,"All acceptance criteria validated and passing. The trading interface is intuitive and enforces all trading rules (no developed properties, sufficient cash). The UI scales correctly on all supported aspect ratios."
US-042,User Interface & Experience (UI/UX),"Propose a counter-offer to an AI's trade proposal","Player","As a strategic player negotiating with an AI, I want to respond to their trade proposal with a modified counter-offer, so that I can fine-tune the deal to better suit my strategic goals instead of being limited to a simple accept or decline.","Should Have",5,"US-041,US-053","Given an AI opponent has proposed a trade, when the player clicks the 'Propose Counter-Offer' button, then the main two-panel trading UI opens, pre-populated with the AI's original offer.","Given the player has opened the counter-offer UI and modified the trade, when the player submits the counter-offer, then the AI's evaluation logic is triggered, the AI accepts or declines the trade, and a notification confirms the outcome.","Given the player has opened the counter-offer UI, when the player clicks the 'Cancel' button without submitting a new offer, then the trading UI closes and the original trade offer is considered declined.",WI-014,WI-022,"All acceptance criteria validated and passing. The UI flow is intuitive and state management is robust. The AI's response to the counter-offer is final for that turn."
US-043,User Interface & Experience (UI/UX),"Receive notification of AI-to-AI trades","Player","As a human player, I want to see a non-intrusive notification when a trade is completed between two AI opponents, so that I can maintain situational awareness of the game's strategic landscape and make more informed decisions.","Should Have",2,"US-010,US-040","Given a game is in progress, when AI 1 successfully completes a trade with AI 2, then a non-intrusive notification banner appears on the screen summarizing the trade.","Given a complex trade occurs between two AIs, when the notification appears, then it provides a concise summary, e.g., 'Trade Complete: AI 1 traded 2 properties to AI 2 for 1 property and $100'.","Given the player has set the 'Game Speed' to 'Instant', when two AIs complete a trade, then the trade notification is still displayed for its full, standard duration.",WI-014,WI-020,"All acceptance criteria validated and passing. The notification is non-intrusive, does not pause gameplay, and is not shown for rejected offers."
US-049,User Interface & Experience (UI/UX),"View at-a-glance information for all players in the HUD","Player","As a player, I want a persistent on-screen display showing the name, token, and current cash for every player, so that I can instantly assess the financial standing of my opponents and myself to make better strategic decisions throughout the game.","Must Have",3,"US-009,US-011,US-014","Given a new 4-player game has been started, when the main game board is loaded, then a persistent Heads-Up Display (HUD) is visible with four panels, each correctly displaying a player's name, token icon, and starting cash of $1500.","Given a game is in progress and the turn advances from Player 1 to Player 2, when the game state updates, then the visual highlight on Player 1's HUD panel is removed and applied to Player 2's panel.","Given a player's cash balance is $1000, when they pass GO and collect a $200 salary, then their cash display in the HUD immediately updates to show $1200.",WI-017,"All acceptance criteria validated and passing. The HUD scales correctly on all supported aspect ratios, updates in real-time, and clearly indicates bankrupt players."
US-050,User Interface & Experience (UI/UX),"See clear visual indicators of property ownership on the board","Player","As a player, I want clear, player-specific visual indicators on each property space on the board so that I can instantly understand who owns what, identify monopolies, and make faster strategic decisions.","Must Have",5,"US-030,US-038,US-040,US-047,US-066","Given a property on the board is unowned, when a player successfully purchases that property, then a visual indicator corresponding to the purchasing player's unique color/token immediately appears on the property space.","Given a player owns a property and its ownership indicator is displayed, when the player mortgages that property, then the indicator's visual state changes to clearly signify it is mortgaged (e.g., becomes greyed-out).","Given Player A and Player B complete a trade, when they exchange ownership of properties, then the markers on the traded properties immediately update to show the new owners.",WI-018,"All acceptance criteria validated and passing. The visual state of the board is always an accurate reflection of the GameState object. Indicators are consistent with the currently active visual theme."
US-051,User Interface & Experience (UI/UX),"Interact with modal dialogs for critical decisions","Player","As a human player, I want the game to pause and display a focused, interactive pop-up for critical, turn-halting decisions, so that I can consciously evaluate my options and make informed choices without the risk of missing important game events.","Must Have",5,"US-026,US-030,US-041,US-043","Given I land on an unowned property, when my turn is active, then the game's background processes are paused and a modal dialog is displayed with 'Buy' and 'Auction' buttons.","Given an AI opponent has proposed a trade, when the trade offer is presented, then a modal dialog is displayed with 'Accept', 'Decline', and 'Propose Counter-Offer' buttons.","Given any critical decision modal dialog is active on screen, when I attempt to click on any UI element outside of the modal dialog, then the clicks are ignored, and only interactions with the elements inside the modal are registered.",WI-019,"All acceptance criteria validated and passing. A generic, reusable modal system is created to handle all critical player decisions. The game state is robustly paused and resumed."
US-059,User Interface & Experience (UI/UX),"Start an optional interactive tutorial to learn the game","Player","As a new player, I want to start an optional, interactive tutorial so that I can learn the basic rules and game controls in a guided, hands-on environment before playing a full game.","Should Have",8,"US-008,US-015,US-030,US-044,US-049","Given the user is on the main menu, when the user clicks the 'Tutorial' button, then the game transitions to a dedicated, scripted tutorial game state.","Given the tutorial has started and it is the player's first turn, when the tutorial prompts the player to roll the dice by highlighting the 'Roll' button, then all other UI elements are non-interactive.","Given the player has completed the final guided action in the tutorial script, when the final action is confirmed, then a 'Tutorial Complete' modal dialog is displayed with options to 'Start New Game' and 'Return to Main Menu'.",WI-024,"All acceptance criteria validated and passing. The tutorial is data-driven, overrides random events with scripted ones, and can be exited prematurely without errors."
US-064,User Interface & Experience (UI/UX),"View a list of my top 10 victories","Player","As a competitive player who tracks my performance, I want to access a Top 10 High Score screen from the main menu, so that I can review my most successful victories, see how I'm improving, and be motivated to beat my own records.","Should Have",2,"US-011,US-046,US-048","Given the player has won 10 or more games, when the player selects 'Top Scores' from the main menu, then a screen is displayed showing a list of exactly 10 entries, sorted by Final Net Worth.","Given the player has not yet won a game, when the player navigates to the 'Top Scores' screen, then a user-friendly message is displayed stating that no victories have been recorded.","Given the database contains two victories with the exact same net worth, when the player views the list, then the victory achieved in fewer turns is ranked higher.",WI-025,WI-030,"All acceptance criteria validated and passing. The screen loads in under 500ms and correctly handles tie-breaking. The UI adapts to display fewer than 10 scores if needed."
US-006,Application Shell & Infrastructure,"Uninstall the game cleanly from my computer","Windows PC User","As a Windows PC user who no longer wishes to keep the game installed, I want a standard and thorough uninstallation process so that I can completely remove all application files and reclaim my disk space, ensuring my system remains clean.","Must Have",2,"US-001,US-007","Given the game is successfully installed, when the user initiates the uninstallation from 'Apps & features' and confirms, then all application files, shortcuts, and Start Menu entries are deleted.","Given the user is running the uninstaller, when they choose to KEEP their personal data, then all application files are removed, but the user data directory at '%APPDATA%/MonopolyTycoon' remains untouched.","Given the Monopoly Tycoon game application is currently running, when the user attempts to launch the uninstaller, then the uninstaller displays a clear error message stating the game must be closed.",WI-033,"All acceptance criteria validated and passing. The uninstaller removes all application-specific registry keys. The process correctly triggers a UAC prompt for standard users."
US-004,User Interface & Experience (UI/UX),"Ensure UI and Game View Adapt to Different Monitor Aspect Ratios","Player","As a PC gamer with a monitor of any common aspect ratio, I want the game's user interface and 3D view to automatically adapt to my screen's dimensions so that I can play the game without any visual distortion, overlapping elements, or loss of critical information.","Must Have",5,"US-049,US-051,US-052","Given the game is launched in fullscreen on a 16:9 aspect ratio display (e.g., 1920x1080), when the user views the main gameplay screen, then the game board is fully visible and all HUD elements are positioned correctly without overlapping.","Given the game is launched in fullscreen on an ultrawide 21:9 aspect ratio display, when the user views the main gameplay screen, then the game board maintains its correct proportions and HUD elements remain anchored to the screen corners.","Given the game is running in windowed mode, when the user drags the window border to change its size and aspect ratio, then the UI layout and game view dynamically update to fit the new dimensions without crashing.",,"All acceptance criteria validated and passing on 16:9, 16:10, and 21:9 aspect ratios. All UI screens (menus, HUD, modals) are verified. The game remains functional on extreme aspect ratios (e.g., 4:3)."
US-015,Core Gameplay Engine & Rule Implementation,"Roll two six-sided dice to start my move","Player","As a human player whose turn it is, I want to click a button to roll two virtual dice, so that I can determine the number of spaces my token will move and proceed with my turn.","Must Have",3,"US-029","Given it is the human player's turn in the 'Pre-Roll Management Phase', when the player clicks the 'Roll Dice' button, then the system generates two random integers between 1 and 6 and the game transitions to the 'Movement Phase'.","Given it is an AI player's turn, when the game state is updated, then the 'Roll Dice' button is visually disabled and non-interactive for the human player.","Given the player has set the 'Game Speed' to 'Instant', when the player clicks 'Roll Dice', then the dice roll animation is skipped entirely and the result is displayed before the token moves.",WI-003,WI-004,"All acceptance criteria validated and passing. The dice roll uses a cryptographically secure random number generator as specified. A polished 3D dice animation is implemented."
US-016,User Interface & Experience (UI/UX),"Watch my token automatically move around the board","Player","As a player, I want to see my game token animate its movement from one space to the next after I roll the dice, so that I can visually track my progress around the board and have an immersive, intuitive gameplay experience.","Must Have",5,"US-014,US-015,US-055","Given the player's token is on 'St. Charles Place' (index 11), when the player rolls a 5, then the token animates moving sequentially across 5 spaces, landing on 'Indiana Avenue' (index 16).","Given the player's token is on 'Park Place' (index 37), when the player rolls a 6, then the token animates moving sequentially, clearly passing over the 'GO' space before landing on 'Reading Railroad' (index 5).","Given a player's turn results in them being sent to Jail, when the game logic directs them to Jail, then the token plays a special, direct animation from its current space to the 'In Jail' section of the board.",WI-018,"All acceptance criteria validated and passing. The animation is smooth and does not drop the frame rate below 45 FPS. The camera smoothly follows the token. Sound effects are synchronized with the movement."
US-017,Core Gameplay Engine & Rule Implementation,"Receive an extra turn after rolling doubles","Player","As a player (human or AI), I want to be granted an immediate, additional turn after I roll doubles, so that the game correctly follows the official Monopoly rules and provides an authentic gameplay experience.","Must Have",2,"US-015,US-016,US-022","Given it is a player's turn and their consecutive doubles count is 0, when the player rolls doubles, then they move, complete their action, and the game state confirms it is still their turn.","Given a player has just rolled doubles, when they roll again on their extra turn and the result is NOT a double, then they move, complete their action, and the turn passes to the next player.","Given a player is in jail and rolls doubles to get out, when they move and complete their action, then their turn ends and they are NOT granted an extra turn.",WI-004,"All acceptance criteria validated and passing. The game correctly tracks consecutive doubles and handles the 'get out of jail' exception. The UI provides clear feedback to the human player."
US-020,Core Gameplay Engine & Rule Implementation,"Get out of jail by paying the $50 fine","Player","As a player who is in jail, I want to be presented with the option to pay a $50 fine at the beginning of my turn, so that I can immediately get out of jail and continue my turn normally, allowing me to maintain momentum in the game.","Must Have",1,"US-018,US-049","Given I am in the 'InJail' state with a cash balance of $1500, when I select the 'Pay $50 Fine' option, then my cash balance is reduced to $1450, my player status becomes 'Active', and I proceed with a normal turn.","Given I am in the 'InJail' state with a cash balance of $49, when the 'Get Out of Jail' options are presented, then the 'Pay $50 Fine' option is visually disabled and non-interactive.","Given I am in the 'InJail' state with exactly $50 cash, when I select the 'Pay $50 Fine' option, then my cash balance is reduced to $0 and I proceed with my turn.",WI-010,"All acceptance criteria validated and passing. The transaction is atomic and correctly updates the PlayerState. The UI is clear and provides appropriate feedback for all cash levels."
US-024,Core Gameplay Engine & Rule Implementation,"Draw a Chance card when landing on a Chance space","Player","As a player, I want the game to automatically draw a Chance card and execute its instructions when my token lands on a Chance space, so that the game follows the official rules and introduces the element of luck and surprise that is core to the Monopoly experience.","Must Have",5,"US-016,US-018,US-019,US-047","Given a player lands on a Chance space and the top card is 'Bank pays you dividend of $50', when the card is drawn, then a UI element displays the card, the player's cash becomes $50 richer, and the card is placed at the bottom of the deck.","Given a player lands on a Chance space, when they draw the 'Get Out of Jail Free' card, then the player's 'get_out_of_jail_cards' count becomes 1 and this specific card is removed from the deck cycle until used.","Given a player has $10 cash, when they draw the 'Pay poor tax of $15' card, then the system determines the player cannot pay and the bankruptcy process is initiated.",WI-010,"All acceptance criteria validated and passing. All 16 standard Chance cards are implemented and tested. Card data is loaded from an external JSON file. The UI for card display is polished and easy to read."
US-025,Core Gameplay Engine & Rule Implementation,"Draw a Community Chest card when landing on a Community Chest space","Player","As a player, I want the game to automatically draw a Community Chest card and execute its instructions when my token lands on a Community Chest space, so that the game correctly follows the official rules of Monopoly and the game state is updated accordingly without manual effort.","Must Have",5,"US-016,US-018,US-047","Given a player lands on Community Chest and draws 'Bank error in your favor. Collect $200', when the card is drawn, then the player's cash balance is increased by $200 and the card is returned to the bottom of the deck.","Given a player lands on Community Chest, when they draw the 'Get Out of Jail Free' card, then their 'get_out_of_jail_cards' count is incremented and the card is removed from the deck until used.","Given a player lands on Community Chest, when they draw 'It is your birthday. Collect $10 from every player', then the active player's cash increases by $10 for each opponent, and each opponent's cash decreases by $10.",WI-010,"All acceptance criteria validated and passing. All 16 standard Community Chest cards are implemented and tested. Card data is loaded from an external JSON file. The Command Pattern or similar is used for maintainable card actions."
US-026,Core Gameplay Engine & Rule Implementation,"Choose to pay $200 or 10% for Income Tax","Player","As a human player, I want to be presented with a clear choice between paying a flat $200 or 10% of my total net worth when I land on the Income Tax space, so that I can make the most strategic financial decision to preserve my cash and improve my chances of winning, in accordance with the official game rules.","Must Have",5,"US-016,US-038,US-047","Given a human player lands on 'Income Tax', when their movement ends, then the game pauses and a modal dialog is displayed with the two payment options.","Given a player has $500 cash and $1500 in assets (total net worth $2000), when the Income Tax dialog is displayed, then it presents the options '$200' and '10% ($200)'.","Given a player has $100 cash and a net worth of $1500, when they select either the '$200' or '$150' option, then the game initiates the asset liquidation flow to cover the debt.",WI-010,"All acceptance criteria validated and passing. The net worth calculation is accurate and includes cash, printed property values, and building costs. Integration with the bankruptcy system is verified."
US-027,Core Gameplay Engine & Rule Implementation,"Pay a fixed Luxury Tax amount","Player","As a player, I want the game to automatically deduct the fixed Luxury Tax amount from my cash when I land on that space, so that the game correctly follows the official rules and I can continue my turn without manual calculations.","Must Have",2,"US-016,US-038,US-047,US-052","Given a player has a cash balance greater than the Luxury Tax amount, when the player's token lands on the 'Luxury Tax' space, then the fixed tax amount is automatically deducted from the player's cash.","Given a player has a cash balance less than the Luxury Tax amount, when their token lands on the 'Luxury Tax' space, then the game flow is paused and the player is prompted to manage their assets to pay the debt.","Given a player cannot raise enough funds to pay the Luxury Tax, when they fail to cover the debt, then the player is declared bankrupt to the Bank.",WI-010,"All acceptance criteria validated and passing. The transaction is logged at INFO level. Integration with the bankruptcy system is verified."
US-029,Core Gameplay Engine & Rule Implementation,"Manage my properties before rolling the dice","Player","As a strategic player, I want a dedicated phase at the start of my turn to manage my properties (build, mortgage, trade) before I roll the dice, so that I can proactively adjust my financial position and property development to prepare for the opportunities and risks of my upcoming move.","Must Have",5,"US-015,US-033,US-038,US-040,US-052","Given it is the start of the human player's turn, when control is passed to the player, then the game enters a 'Pre-Roll Management Phase', the 'Roll Dice' button is enabled, and property management controls are enabled.","Given the player is in the 'Pre-Roll Management Phase', when the player successfully builds a house and then clicks the 'Roll Dice' button, then the game state is updated with the new house before the dice roll is initiated.","Given the player has just completed a turn where they rolled doubles, when the game grants an extra turn, then the game returns to the 'Pre-Roll Management Phase' before the next roll.",WI-004,"All acceptance criteria validated and passing. The TurnManager state machine correctly handles this phase, including for doubles and jail scenarios. UI controls are correctly enabled/disabled in each phase."
